aggregation_time,total_time,num_of_workers,aggregation_speedup,total_time_speedup,aggregation_efficiency,total_time_efficiency
8.22717809677124,25.7502224445343,3,3.6731264232139265,4.007463798118113,1.2243754744046422,1.3358212660393711
18.77861785888672,91.31050300598145,2,1.6092486402792612,1.1301337835495209,0.8046243201396306,0.5650668917747604
30.219465255737305,103.19308423995972,1,1.0,1.0,1.0,1.0
